gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1744508024																										OBS410776798																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS410776798	OBS410776798		obsr550724		3											PRESENT																								2016	06	08																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1743664995																										OBS410070839																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS410070839	OBS410070839		obsr92833		2											PRESENT																								2016	06	03																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1743662038																										OBS410061848																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS410061848	OBS410061848		obsr92833		1											PRESENT																								2016	06	02																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1743507835																										OBS409875098																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS409875098	OBS409875098		obsr23008		2											PRESENT																								2016	06	01																Canada		British Columbia	Okanagan-Similkameen		White Lake & vicinity													49.307667	-119.63811	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1743480944																										OBS409546222																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS409546222	OBS409546222		obsr238788		2											PRESENT																								2016	06	03																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1743401040																										OBS409559805																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS409559805	OBS409559805		obsr318700		2											PRESENT																								2016	06	03																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1743399354																										OBS409573458																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS409573458	OBS409573458		obsr567027		2											PRESENT																								2016	06	03																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1743018307																										OBS409130916																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS409130916	OBS409130916		obsr567027		1											PRESENT																								2016	06	01																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1741514464																										OBS407420074																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS407420074	OBS407420074		obsr109670		2											PRESENT																								2016	05	26																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1741308456																										OBS407217027																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS407217027	OBS407217027		obsr189375		1											PRESENT																								2016	05	21																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1741242118																										OBS407256645																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS407256645	OBS407256645		obsr109670		2											PRESENT																								2016	05	25																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1741149595																										OBS406963889																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS406963889	OBS406963889		obsr531614		2											PRESENT																								2016	05	21																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1741142661																										OBS406974634																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS406974634	OBS406974634		obsr131954		3											PRESENT																								2016	05	24																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1740816953																										OBS406685639																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS406685639	OBS406685639		obsr448353		2											PRESENT																								2016	05	21																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1740621272																										OBS406276846																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS406276846	OBS406276846		obsr317571		1											PRESENT																								2016	05	22																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1740532239																										OBS406373311																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS406373311	OBS406373311		obsr317567		1											PRESENT																								2016	05	22																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1740295746																										OBS405954784																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS405954784	OBS405954784		obsr304361		2											PRESENT																								2016	05	22																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1740277666																										OBS405879550																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS405879550	OBS405879550		obsr277578		2											PRESENT																								2016	05	22																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1740187547																										OBS405795027																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS405795027	OBS405795027		obsr317567		1											PRESENT																								2016	05	21																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1740170292																										OBS405745627																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS405745627	OBS405745627		obsr178018		2											PRESENT																								2016	05	21																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1740167832																										OBS405744929																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS405744929	OBS405744929		obsr304361		2											PRESENT																								2016	05	21																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1740160882																										OBS405747456																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS405747456	OBS405747456		obsr382370		2											PRESENT																								2016	05	21																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1740146229																										OBS405761884																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS405761884	OBS405761884		obsr277578		2											PRESENT																								2016	05	21																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1740119541																										OBS405701687																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS405701687	OBS405701687		obsr640920		1											PRESENT																								2016	05	21																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1740113637																										OBS405722922																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS405722922	OBS405722922		obsr317571		1											PRESENT																								2016	05	21																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1740003765																										OBS405585072																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS405585072	OBS405585072		obsr131954		1											PRESENT																								2016	05	21																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
